CVEGEO,Municipio,CP
15103,Tlamanalco,56715
15103,Tlamanalco,56716
15103,Tlamanalco,56720
15103,Tlamanalco,56723
15103,Tlamanalco,56726
15103,Tlamanalco,56730
15103,Tlamanalco,56731
15103,Tlamanalco,56735
15103,Tlamanalco,56740
15103,Tlamanalco,56743
15103,Tlamanalco,56744
15103,Tlamanalco,56745
15103,Tlamanalco,56746
15103,Tlamanalco,56747
15104,Tlalnepantla de Baz,54000
15104,Tlalnepantla de Baz,54009
15104,Tlalnepantla de Baz,54010
15104,Tlalnepantla de Baz,54015
15104,Tlalnepantla de Baz,54016
15104,Tlalnepantla de Baz,54017
15104,Tlalnepantla de Baz,54020
15104,Tlalnepantla de Baz,54021
15104,Tlalnepantla de Baz,54022
15104,Tlalnepantla de Baz,54023
15104,Tlalnepantla de Baz,54025
15104,Tlalnepantla de Baz,54026
15104,Tlalnepantla de Baz,54028
15104,Tlalnepantla de Baz,54030
15104,Tlalnepantla de Baz,54033
15104,Tlalnepantla de Baz,54037
15104,Tlalnepantla de Baz,54038
15104,Tlalnepantla de Baz,54040
15104,Tlalnepantla de Baz,54049
15104,Tlalnepantla de Baz,54050
15104,Tlalnepantla de Baz,54054
15104,Tlalnepantla de Baz,54055
15104,Tlalnepantla de Baz,54057
15104,Tlalnepantla de Baz,54059
15104,Tlalnepantla de Baz,54060
15104,Tlalnepantla de Baz,54063
15104,Tlalnepantla de Baz,54067
15104,Tlalnepantla de Baz,54068
15104,Tlalnepantla de Baz,54069
15104,Tlalnepantla de Baz,54070
15104,Tlalnepantla de Baz,54073
15104,Tlalnepantla de Baz,54075
15104,Tlalnepantla de Baz,54076
15104,Tlalnepantla de Baz,54080
15104,Tlalnepantla de Baz,54088
15104,Tlalnepantla de Baz,54090
15104,Tlalnepantla de Baz,54092
15104,Tlalnepantla de Baz,54093
15104,Tlalnepantla de Baz,54094
15104,Tlalnepantla de Baz,54098
15104,Tlalnepantla de Baz,54100
15104,Tlalnepantla de Baz,54108
15104,Tlalnepantla de Baz,54109
15104,Tlalnepantla de Baz,54110
15104,Tlalnepantla de Baz,54118
15104,Tlalnepantla de Baz,54119
15104,Tlalnepantla de Baz,54120
15104,Tlalnepantla de Baz,54124
15104,Tlalnepantla de Baz,54126
15104,Tlalnepantla de Baz,54127
15104,Tlalnepantla de Baz,54128
15104,Tlalnepantla de Baz,54130
15104,Tlalnepantla de Baz,54134
15104,Tlalnepantla de Baz,54135
15104,Tlalnepantla de Baz,54136
15104,Tlalnepantla de Baz,54140
15104,Tlalnepantla de Baz,54142
15104,Tlalnepantla de Baz,54143
15104,Tlalnepantla de Baz,54145
15104,Tlalnepantla de Baz,54146
15104,Tlalnepantla de Baz,54147
15104,Tlalnepantla de Baz,54149
15104,Tlalnepantla de Baz,54150
15104,Tlalnepantla de Baz,54152
15104,Tlalnepantla de Baz,54158
15104,Tlalnepantla de Baz,54160
15104,Tlalnepantla de Baz,54162
15104,Tlalnepantla de Baz,54168
15104,Tlalnepantla de Baz,54170
15104,Tlalnepantla de Baz,54172
15104,Tlalnepantla de Baz,54173
15104,Tlalnepantla de Baz,54180
15104,Tlalnepantla de Baz,54187
15104,Tlalnepantla de Baz,54189
15104,Tlalnepantla de Baz,54190
15104,Tlalnepantla de Baz,54193
15104,Tlalnepantla de Baz,54195
15104,Tlalnepantla de Baz,54196
15104,Tlalnepantla de Baz,54197
15104,Tlalnepantla de Baz,54198
15105,Tlatlaya,51550
15105,Tlatlaya,51553
15105,Tlatlaya,51554
15105,Tlatlaya,51555
15105,Tlatlaya,51556
15105,Tlatlaya,51557
15105,Tlatlaya,51558
15105,Tlatlaya,51559
15105,Tlatlaya,51560
15105,Tlatlaya,51564
15105,Tlatlaya,51565
15105,Tlatlaya,51566
15105,Tlatlaya,51568
15105,Tlatlaya,51569
15105,Tlatlaya,51570
15105,Tlatlaya,51572
15105,Tlatlaya,51573
15105,Tlatlaya,51574
15105,Tlatlaya,51575
15105,Tlatlaya,51576
15105,Tlatlaya,51577
15105,Tlatlaya,51578
15105,Tlatlaya,51579
15105,Tlatlaya,51580
15105,Tlatlaya,51582
15105,Tlatlaya,51583
15105,Tlatlaya,51584
15105,Tlatlaya,51585
15105,Tlatlaya,51586
15105,Tlatlaya,51587
15105,Tlatlaya,51588
15105,Tlatlaya,51590
15105,Tlatlaya,51598
15105,Tlatlaya,51599
15106,Toluca,50000
15106,Toluca,50009
15106,Toluca,50010
15106,Toluca,50016
15106,Toluca,50017
15106,Toluca,50018
15106,Toluca,50019
15106,Toluca,50020
15106,Toluca,50026
15106,Toluca,50039
15106,Toluca,50040
15106,Toluca,50050
15106,Toluca,50060
15106,Toluca,50069
15106,Toluca,50070
15106,Toluca,50071
15106,Toluca,50075
15106,Toluca,50076
15106,Toluca,50080
15106,Toluca,50090
15106,Toluca,50100
15106,Toluca,50103
15106,Toluca,50110
15106,Toluca,50115
15106,Toluca,50120
15106,Toluca,50122
15106,Toluca,50123
15106,Toluca,50130
15106,Toluca,50140
15106,Toluca,50150
15106,Toluca,50160
15106,Toluca,50168
15106,Toluca,50170
15106,Toluca,50180
15106,Toluca,50190
15106,Toluca,50200
15106,Toluca,50203
15106,Toluca,50205
15106,Toluca,50206
15106,Toluca,50209
15106,Toluca,50210
15106,Toluca,50214
15106,Toluca,50220
15106,Toluca,50223
15106,Toluca,50225
15106,Toluca,50226
15106,Toluca,50227
15106,Toluca,50228
15106,Toluca,50230
15106,Toluca,50233
15106,Toluca,50235
15106,Toluca,50236
15106,Toluca,50240
15106,Toluca,50245
15106,Toluca,50246
15106,Toluca,50250
15106,Toluca,50253
15106,Toluca,50254
15106,Toluca,50255
15106,Toluca,50256
15106,Toluca,50257
15106,Toluca,50258
15106,Toluca,50260
15106,Toluca,50263
15106,Toluca,50264
15106,Toluca,50265
15106,Toluca,50266
15106,Toluca,50270
15106,Toluca,50273
15106,Toluca,50274
15106,Toluca,50280
15106,Toluca,50283
15106,Toluca,50284
15106,Toluca,50285
15106,Toluca,50286
15106,Toluca,50290
15106,Toluca,50293
15106,Toluca,50294
15106,Toluca,50295
15125,Tonanitla,55785
15107,Tonatico,51950
15107,Tonatico,51953
15107,Tonatico,51954
15107,Tonatico,51955
15107,Tonatico,51956
15107,Tonatico,51959
15107,Tonatico,51960
15107,Tonatico,51963
15107,Tonatico,51964
15107,Tonatico,51970
15107,Tonatico,51973
15107,Tonatico,51974
15107,Tonatico,51975
15107,Tonatico,51976
15107,Tonatico,51977
15108,Tultepec,54960
15108,Tultepec,54962
15108,Tultepec,54963
15108,Tultepec,54964
15108,Tultepec,54965
15108,Tultepec,54966
15108,Tultepec,54967
15108,Tultepec,54970
15108,Tultepec,54972
15108,Tultepec,54974
15108,Tultepec,54975
15108,Tultepec,54976
15108,Tultepec,54977
15108,Tultepec,54980
15108,Tultepec,54983
15108,Tultepec,54984
15108,Tultepec,54985
15108,Tultepec,54986
15108,Tultepec,54987
15108,Tultepec,54990
15109,Tultitlán,54900
15109,Tultitlán,54910
15109,Tultitlán,54913
15109,Tultitlán,54914
15109,Tultitlán,54915
15109,Tultitlán,54916
15109,Tultitlán,54918
15109,Tultitlán,54920
15109,Tultitlán,54924
15109,Tultitlán,54925
15109,Tultitlán,54926
15109,Tultitlán,54927
15109,Tultitlán,54929
15109,Tultitlán,54930
15109,Tultitlán,54932
15109,Tultitlán,54933
15109,Tultitlán,54934
15109,Tultitlán,54935
15109,Tultitlán,54938
15109,Tultitlán,54939
15109,Tultitlán,54940
15109,Tultitlán,54942
15109,Tultitlán,54943
15109,Tultitlán,54944
15109,Tultitlán,54945
15109,Tultitlán,54946
15109,Tultitlán,54948
15109,Tultitlán,54949
15109,Tultitlán,54950
15109,Tultitlán,54954
15109,Tultitlán,54955
15109,Tultitlán,54957
15109,Tultitlán,54958
15109,Tultitlán,54959
15110,Valle de Bravo,51200
15110,Valle de Bravo,51204
15110,Valle de Bravo,51206
15110,Valle de Bravo,51207
15110,Valle de Bravo,51208
15110,Valle de Bravo,51209
15110,Valle de Bravo,51210
15110,Valle de Bravo,51217
15110,Valle de Bravo,51218
15110,Valle de Bravo,51219
15110,Valle de Bravo,51220
15110,Valle de Bravo,51225
15110,Valle de Bravo,51226
15110,Valle de Bravo,51227
15110,Valle de Bravo,51229
15110,Valle de Bravo,51230
15110,Valle de Bravo,51237
15110,Valle de Bravo,51238
15110,Valle de Bravo,51239
15110,Valle de Bravo,51240
15110,Valle de Bravo,51245
15110,Valle de Bravo,51246
15110,Valle de Bravo,51247
15110,Valle de Bravo,51248
15122,Valle de Chalco Solidaridad,56610
15122,Valle de Chalco Solidaridad,56613
15122,Valle de Chalco Solidaridad,56614
15122,Valle de Chalco Solidaridad,56615
15122,Valle de Chalco Solidaridad,56616
15122,Valle de Chalco Solidaridad,56617
15122,Valle de Chalco Solidaridad,56618
15122,Valle de Chalco Solidaridad,56619
15111,Villa de Allende,51000
15111,Villa de Allende,51004
15111,Villa de Allende,51005
15111,Villa de Allende,51006
15111,Villa de Allende,51007
15111,Villa de Allende,51008
15111,Villa de Allende,51009
15111,Villa de Allende,51010
15111,Villa de Allende,51013
15111,Villa de Allende,51014
15111,Villa de Allende,51015
15111,Villa de Allende,51016
15111,Villa de Allende,51017
15111,Villa de Allende,51019
15111,Villa de Allende,51020
15111,Villa de Allende,51024
15111,Villa de Allende,51025
15111,Villa de Allende,51026
15111,Villa de Allende,51027
15111,Villa de Allende,51028
15111,Villa de Allende,51029
15112,Villa del Carbón,54300
15112,Villa del Carbón,54310
15112,Villa del Carbón,54313
15112,Villa del Carbón,54314
15112,Villa del Carbón,54315
15112,Villa del Carbón,54320
15112,Villa del Carbón,54324
15112,Villa del Carbón,54325
15112,Villa del Carbón,54326
15112,Villa del Carbón,54327
15112,Villa del Carbón,54330
15112,Villa del Carbón,54333
15112,Villa del Carbón,54334
15112,Villa del Carbón,54335
15112,Villa del Carbón,54336
15112,Villa del Carbón,54337
15112,Villa del Carbón,54340
15112,Villa del Carbón,54343
15112,Villa del Carbón,54345
15112,Villa del Carbón,54346
15113,Villa Guerrero,51760
15113,Villa Guerrero,51765
15113,Villa Guerrero,51766
15113,Villa Guerrero,51767
15113,Villa Guerrero,51773
15113,Villa Guerrero,51775
15113,Villa Guerrero,51776
15113,Villa Guerrero,51777
15113,Villa Guerrero,51780
15113,Villa Guerrero,51783
15113,Villa Guerrero,51784
15113,Villa Guerrero,51785
15113,Villa Guerrero,51786
15114,Villa Victoria,50960
15114,Villa Victoria,50963
15114,Villa Victoria,50964
15114,Villa Victoria,50965
15114,Villa Victoria,50966
15114,Villa Victoria,50967
15114,Villa Victoria,50970
15114,Villa Victoria,50973
15114,Villa Victoria,50974
15114,Villa Victoria,50975
15114,Villa Victoria,50980
15114,Villa Victoria,50983
15114,Villa Victoria,50984
15114,Villa Victoria,50985
15114,Villa Victoria,50986
15114,Villa Victoria,50987
15114,Villa Victoria,50990
15114,Villa Victoria,50993
15114,Villa Victoria,50994
15114,Villa Victoria,50995
15114,Villa Victoria,50996
15114,Villa Victoria,50997
15043,Xalatlaco,52680
15043,Xalatlaco,52683
15043,Xalatlaco,52684
15043,Xalatlaco,52685
15043,Xalatlaco,52686
15043,Xalatlaco,52688
15043,Xalatlaco,52689
15043,Xalatlaco,52690
15043,Xalatlaco,52693
15115,Xonacatlán,52060
15115,Xonacatlán,52063
15115,Xonacatlán,52064
15115,Xonacatlán,52065
15115,Xonacatlán,52067
15115,Xonacatlán,52070
15115,Xonacatlán,52073
15115,Xonacatlán,52074
15115,Xonacatlán,52075
15115,Xonacatlán,52076
15115,Xonacatlán,52077
15116,Zacazonapan,51160
15116,Zacazonapan,51163
15116,Zacazonapan,51164
15116,Zacazonapan,51170
15116,Zacazonapan,51173
15117,Zacualpan,51800
15117,Zacualpan,51810
15117,Zacualpan,51813
15117,Zacualpan,51814
15117,Zacualpan,51815
15117,Zacualpan,51816
15117,Zacualpan,51817
15117,Zacualpan,51820
15117,Zacualpan,51825
15117,Zacualpan,51826
15117,Zacualpan,51827
15117,Zacualpan,51828
15117,Zacualpan,51850
15117,Zacualpan,51854
15117,Zacualpan,51855
15117,Zacualpan,51856
15117,Zacualpan,51857
15118,Zinacantepec,51350
15118,Zinacantepec,51354
15118,Zinacantepec,51355
15118,Zinacantepec,51356
15118,Zinacantepec,51357
15118,Zinacantepec,51360
15118,Zinacantepec,51364
15118,Zinacantepec,51366
15118,Zinacantepec,51367
15118,Zinacantepec,51370
15118,Zinacantepec,51373
15118,Zinacantepec,51374
15118,Zinacantepec,51375
15118,Zinacantepec,51380
15118,Zinacantepec,51383
15118,Zinacantepec,51384
15118,Zinacantepec,51385
15118,Zinacantepec,51386
15118,Zinacantepec,51390
15118,Zinacantepec,51393
15119,Zumpahuacán,51980
15119,Zumpahuacán,51984
15119,Zumpahuacán,51985
15119,Zumpahuacán,51986
15119,Zumpahuacán,51987
15119,Zumpahuacán,51988
15119,Zumpahuacán,51989
15119,Zumpahuacán,51990
15119,Zumpahuacán,51994
15119,Zumpahuacán,51995
15119,Zumpahuacán,51996
15119,Zumpahuacán,51997
15120,Zumpango,55600
15120,Zumpango,55603
15120,Zumpango,55604
15120,Zumpango,55605
15120,Zumpango,55606
15120,Zumpango,55607
15120,Zumpango,55609
15120,Zumpango,55610
15120,Zumpango,55613
15120,Zumpango,55614
15120,Zumpango,55615
15120,Zumpango,55616
15120,Zumpango,55619
15120,Zumpango,55620
15120,Zumpango,55628
15120,Zumpango,55629
15120,Zumpango,55630
15120,Zumpango,55634
15120,Zumpango,55635
15120,Zumpango,55636
15120,Zumpango,55637
15120,Zumpango,55640
15120,Zumpango,55643
15120,Zumpango,55644
15120,Zumpango,55645
15120,Zumpango,55646
